site_clean	country_clean	most_frequent_note	realm	lot_habitat	elevation	Latitude_clean	Longitude_clean	collection_start_date_clean	collection_end_date_clean	wetlands	NDVI	NDVI_year_max	NDVI_year_min	NDVI_year_avg	wildareas_human_footpr	hfp	population_density	night_light	temperature_2m	temperature_2m_min	temperature_2m_max	dewpoint_temperature_2m	relative_humidity	vpd	wind_speed	wind_direction	total_precipitation_sum	skin_reservoir_content	surface_solar_radiation_downwards_sum	temperature_2m_anml	relative_humidity_anml	temperature_2m_min_anml	temperature_2m_max_anml	wind_speed_anml	total_precipitation_sum_anml	surface_solar_radiation_downwards_sum_anml	wind_direction_rad	u_wind	v_wind	u_wind_anml	v_wind_anml	temperature_2m_year_avg	temperature_2m_min_year_avg	temperature_2m_max_year_avg	dewpoint_temperature_2m_year_avg	relative_humidity_year_avg	vpd_year_avg	wind_speed_year_avg	wind_direction_year_avg	total_precipitation_sum_year_avg	skin_reservoir_content_year_avg	surface_solar_radiation_downwards_sum_year_avg	temperature_2m_anml_year_avg	relative_humidity_anml_year_avg	temperature_2m_min_anml_year_avg	temperature_2m_max_anml_year_avg	wind_speed_anml_year_avg	total_precipitation_sum_anml_year_avg	surface_solar_radiation_downwards_sum_anml_year_avg	wind_speed_year_avg_tr	wind_speed_anml_year_avg_tr	Terra_aet	Terra_def	Terra_pdsi	Terra_pet	Terra_pr	Terra_ro	Terra_soil	Terra_srad	Terra_swe	Terra_tmmn	Terra_tmmx	Terra_vap	Terra_vpd	Terra_vs	Terra_month_year_avg	Terra_aet_year_avg	Terra_def_year_avg	Terra_pdsi_year_avg	Terra_pet_year_avg	Terra_pr_year_avg	Terra_ro_year_avg	Terra_soil_year_avg	Terra_srad_year_avg	Terra_swe_year_avg	Terra_tmmn_year_avg	Terra_tmmx_year_avg	Terra_vap_year_avg	Terra_vpd_year_avg	Terra_vs_year_avg	n	y	combined_traps	trap_damaged	Latitude	Longitude	yday	yday_adj	month	week	week_adj	year	collection_days	kg_code	zone	alphaFisher	alphaPoly	site
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2012-09-17	2012-09-24	0	783	808	751	786.311475409836	35	33	557.3	29.8	10.655000000000001	6.4125	14.76	6.54125	75.71000000000001	0.3114	0.9163673718732436	137	0.4175	0.02375	15346302.21875	-0.9675	-5.5825	-1.81	-0.6799999999999999	0.2755929146116388	-3.70625	1264546.125	2.3911010752322315	-0.01297815767384946	0.9162754649434133	0.2707896826900912	-0.05122892086251454	13.417671232876712	9.630794520547946	17.580465753424658	9.918931506849315	79.67690410958905	0.32621753424657535	3.153753424657534	193.54794520547946	3.3396986301369864	0.15306849315068494	14445927.099556534	-0.37	0.09501369863013699	-0.5088493150684932	-0.2719178082191781	-0.02928767123287671	-0.13317808219178082	49727.28767123287	0.6723921393978172	0.17923621916941324	65.2	0	2.34	65.2	113	48	132.6	154.3	0	7.2	16.2	1.081	0.36	3.95	6.5	70.98333333333333	5.833333333333334	3.1283333333333334	76.81666666666666	107.33333333333333	40.666666666666664	120.39999999999999	170.275	0	8.883333333333333	18.4	1.22075	0.45	3.200833333333333	954	237	FALSE	FALSE	-37.8025	175.334	261	78.5	9	38	12	2012	7	Cfb	Temperate	100.71117010400087	4.682439252374392	AU04_173
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2012-10-01	2012-10-08	0	799	808	751	786.311475409836	35	33	557.3	29.8	12.3125	9.29375	15.47625	8.435	77.33	0.319375	4.2253615956703445	284.125	2.945	0.17	15392879.779785156	-0.20125000000000004	-2.90125	0.08500000000000005	-0.7175	1.283012641404026	-1.47	-274502.75	4.958916737228889	0.14251984900422995	-4.222957341343345	-0.4070592655327391	-1.216726835549575	13.417671232876712	9.630794520547946	17.580465753424658	9.918931506849315	79.67690410958905	0.32621753424657535	3.153753424657534	193.54794520547946	3.3396986301369864	0.15306849315068494	14445927.099556534	-0.37	0.09501369863013699	-0.5088493150684932	-0.2719178082191781	-0.02928767123287671	-0.13317808219178082	49727.28767123287	0.6723921393978172	0.17923621916941324	95.6	0	2.13	95.6	108	12	132.6	216.8	0	8.8	17.7	1.15	0.44	4.5	6.5	70.98333333333333	5.833333333333334	3.1283333333333334	76.81666666666666	107.33333333333333	40.666666666666664	120.39999999999999	170.275	0	8.883333333333333	18.4	1.22075	0.45	3.200833333333333	1341	270	FALSE	FALSE	-37.8025	175.334	275	92.5	10	40	14	2012	7	Cfb	Temperate	101.58460271503726	4.122317769652703	AU04_173
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2012-10-15	2012-10-22	0	802.5	808	751	786.311475409836	35	33	557.3	29.8	12.7625	10.57875	15.65	8.53875	75.67625	0.3521125	5.523557596847191	269.5	3.35	0.14625000000000002	16645521.5	-0.10125000000000002	-2.6175	1.3675	-1.08375	2.175764269960539	0.16000000000000003	-1262433.875	4.703662334124719	-0.12247563043146663	-5.522199584009865	-0.043065062454362445	-2.175338033233621	13.417671232876712	9.630794520547946	17.580465753424658	9.918931506849315	79.67690410958905	0.32621753424657535	3.153753424657534	193.54794520547946	3.3396986301369864	0.15306849315068494	14445927.099556534	-0.37	0.09501369863013699	-0.5088493150684932	-0.2719178082191781	-0.02928767123287671	-0.13317808219178082	49727.28767123287	0.6723921393978172	0.17923621916941324	95.6	0	2.13	95.6	108	12	132.6	216.8	0	8.8	17.7	1.15	0.44	4.5	6.5	70.98333333333333	5.833333333333334	3.1283333333333334	76.81666666666666	107.33333333333333	40.666666666666664	120.39999999999999	170.275	0	8.883333333333333	18.4	1.22075	0.45	3.200833333333333	971	221	FALSE	FALSE	-37.8025	175.334	289	106.5	10	42	16	2012	7	Cfb	Temperate	89.03430148416244	4.183193629776756	AU04_173
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2012-10-29	2012-11-05	0	801.125	808	751	786.311475409836	35	33	557.3	29.8	13.6375	9.1175	18.73625	9.365	75.51125	0.3802	1.6257783923996068	244.375	1.00125	0.04	20876688	-0.19750000000000004	-2.51625	-1.095	1.07375	0.7090733630820708	-2.2662500000000003	2089712	4.265148359561143	-0.8707640361560217	-1.372925844512632	-0.2251789584827645	0.6723685528704741	13.417671232876712	9.630794520547946	17.580465753424658	9.918931506849315	79.67690410958905	0.32621753424657535	3.153753424657534	193.54794520547946	3.3396986301369864	0.15306849315068494	14445927.099556534	-0.37	0.09501369863013699	-0.5088493150684932	-0.2719178082191781	-0.02928767123287671	-0.13317808219178082	49727.28767123287	0.6723921393978172	0.17923621916941324	95.0375	13.3125	1.655	108.35	78.625	6.375	109.725	251.425	0	9.2375	18.3875	1.150625	0.49625	3.8812499999999996	6.5	70.98333333333333	5.833333333333334	3.1283333333333334	76.81666666666666	107.33333333333333	40.666666666666664	120.39999999999999	170.275	0	8.883333333333333	18.4	1.22075	0.45	3.200833333333333	717	165	FALSE	FALSE	-37.8025	175.334	303	120.5	10	44	18	2012	7	Cfb	Temperate	66.83210413485529	3.689757712330341	AU04_173
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2012-11-26	2012-12-03	0	767.875	808	751	786.311475409836	35	33	557.3	29.8	15.5175	12.16625	19.44	9.935	69.525	0.532525	4.961457348416071	250.875	0.16999999999999998	0.0175	25089347.5	-0.30624999999999997	-7.51625	-0.06499999999999997	-0.245	1.404976552499097	-3.29625	3978205.125	4.378594760940774	-1.4585315278021393	-4.742229939865736	-0.28046700339233016	-1.376697996323222	13.417671232876712	9.630794520547946	17.580465753424658	9.918931506849315	79.67690410958905	0.32621753424657535	3.153753424657534	193.54794520547946	3.3396986301369864	0.15306849315068494	14445927.099556534	-0.37	0.09501369863013699	-0.5088493150684932	-0.2719178082191781	-0.02928767123287671	-0.13317808219178082	49727.28767123287	0.6723921393978172	0.17923621916941324	102.2	19.275000000000002	1.1900000000000002	121.475	76.75	3.75	89.66250000000001	262.3375	0	11.0375	20.375	1.28225	0.59375	3.42	6.5	70.98333333333333	5.833333333333334	3.1283333333333334	76.81666666666666	107.33333333333333	40.666666666666664	120.39999999999999	170.275	0	8.883333333333333	18.4	1.22075	0.45	3.200833333333333	571	136	FALSE	FALSE	-37.8025	175.334	331	148.5	11	48	22	2012	7	Cfb	Temperate	56.17957442715059	3.4802222934315337	AU04_173
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2012-11-12	2012-11-19	0	783	808	751	786.311475409836	35	33	557.3	29.8	13.45375	9.92	17.095	9.094999999999999	75.045	0.38445	2.825594035301738	250.25	3.99125	0.16125	19635072	-1.07625	-1.2425	-0.825	-1.3525	0.3966561242631095	0.93875	-992854.5	4.36768645311581	-0.3705990721914602	-2.8011851027776777	0.39589946786492197	0.024488614899641437	13.417671232876712	9.630794520547946	17.580465753424658	9.918931506849315	79.67690410958905	0.32621753424657535	3.153753424657534	193.54794520547946	3.3396986301369864	0.15306849315068494	14445927.099556534	-0.37	0.09501369863013699	-0.5088493150684932	-0.2719178082191781	-0.02928767123287671	-0.13317808219178082	49727.28767123287	0.6723921393978172	0.17923621916941324	94.7	21.3	1.37	116	61	3	96	272.2	0	9.5	18.8	1.151	0.53	3.51	6.5	70.98333333333333	5.833333333333334	3.1283333333333334	76.81666666666666	107.33333333333333	40.666666666666664	120.39999999999999	170.275	0	8.883333333333333	18.4	1.22075	0.45	3.200833333333333	642	134	FALSE	FALSE	-37.8025	175.334	317	134.5	11	46	20	2012	7	Cfb	Temperate	51.277269444284116	3.072633564456646	AU04_173
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2012-12-10	2012-12-17	0	773.5	808	751	786.311475409836	35	33	557.3	29.8	17.833750000000002	13.241249999999999	22.3275	13.04875	73.65	0.5423625	0.9691546317795405	171.875	0.6749999999999999	0.06125	24601581	1.04125	-2.87	0.11250000000000004	1.54625	0.7008107799299191	-2.74625	2893373.875	2.999784651865254	0.8698277354094214	-0.4273878929172591	0.032289476209153796	0.7000665246904183	13.417671232876712	9.630794520547946	17.580465753424658	9.918931506849315	79.67690410958905	0.32621753424657535	3.153753424657534	193.54794520547946	3.3396986301369864	0.15306849315068494	14445927.099556534	-0.37	0.09501369863013699	-0.5088493150684932	-0.2719178082191781	-0.02928767123287671	-0.13317808219178082	49727.28767123287	0.6723921393978172	0.17923621916941324	114.7	15.9	0.89	130.6	103	5	79.10000000000001	245.9	0	13.6	23	1.501	0.7000000000000001	3.27	6.5	70.98333333333333	5.833333333333334	3.1283333333333334	76.81666666666666	107.33333333333333	40.666666666666664	120.39999999999999	170.275	0	8.883333333333333	18.4	1.22075	0.45	3.200833333333333	1148	181	FALSE	FALSE	-37.8025	175.334	345	162.5	12	50	24	2012	7	Cfb	Temperate	60.18575452813116	2.806248861623351	AU04_173
NZL|AU04_173|Hamil1	New Zealand	NA	Australasia	NA	47	-37.8025	175.334	2013-04-22	2013-04-29	0	694	834	548	750.586301369863	35	35	561.9	30.6	16.13625	14.065	19.10625	13.35875	83.675	0.3000375	3.6635079811754383	273.75	3.9425000000000003	0.235	10791717	2.20625	2.29	3.6025	1.1824999999999999	0.9880752830161762	0.6987499999999999	864732.375	4.777838827334477	0.06669210274333073	-3.6629008847589377	-0.06567889798182289	-0.9858899772628739	14.519945205479452	10.574082191780821	18.873616438356166	10.494794520547945	77.61679452054794	0.4067698630136986	2.9315890410958905	196.96712328767123	2.9023561643835616	0.14945205479452056	15272029.528890865	0.7330958904109589	-1.9454794520547944	0.43827397260273976	1.0198082191780822	-0.24975342465753425	-0.5552602739726028	862794.0520547945	0.8289587563281059	0.16164781132999728	58.900000000000006	0	-3.76	58.900000000000006	86	4	47.400000000000006	133.1	0	10.9	20.200000000000003	1.404	0.44	2.61	6.5	61.03333333333333	20.641666666666666	-2.660833333333333	81.675	99.75	36.25	95.55	183.64166666666668	0	9.4	19.158333333333335	1.2734166666666666	0.47333333333333333	2.8641666666666667	1659	222	FALSE	FALSE	-37.8025	175.334	112	294.5	4	17	43	2013	7	Cfb	Temperate	68.68900717086159	2.7221813525608423	AU04_173
CAN|NE05_365|Naikoon	Canada	NA	Nearctic	5. Wetlands (inland)	39	53.61583	-132.01583	2014-05-26	2014-06-02	0	716.25	846	660	742.1643835616438	6	7	1	0	10.655	7.955	13.72875	6.3325	74.9325	0.3213125	2.7403310276381943	265.375	0.57625	0.049999999999999996	19533447	0.37374999999999997	-4.21125	0.12499999999999997	0.28125	1.1615441973183054	-2.53375	1873509.875	4.631667502479952	1.7808234152551468	-2.082806305136317	1.0086966291937995	-0.5759479425928119	8.706082191780823	6.89558904109589	11.138219178082192	5.702328767123288	81.88271232876713	0.20393397260273974	3.336082191780822	192.5095890410959	4.849424657534247	0.11868493150684932	9291116.939961473	0.5552328767123288	0.06643835616438357	0.611013698630137	0.47186301369863015	-0.012000000000000004	0.455041095890411	-401215.09589041094	1.4814927449862185	0.43053970977764205	67.05000000000001	1.85	-4.49	68.825	67	3	35.800000000000004	189.85000000000002	0	7.25	14	1.092	0.2225	4.8625	6.5	39.266666666666666	2.3333333333333335	-4.21	42.108333333333334	109.16666666666667	70	34.78333333333334	106.11666666666667	5.166666666666667	5.516666666666667	11.616666666666667	0.9889166666666667	0.2025	5.668333333333334	3285	335	FALSE	FALSE	53.61583	-132.01583	146	146	5	22	22	2014	7	Cfb	Temperate	93.15883367317068	2.7081415265601354	NE05_365
CAN|NE05_365|Naikoon	Canada	NA	Nearctic	5. Wetlands (inland)	39	53.61583	-132.01583	2014-06-09	2014-06-16	0	709.25	846	660	742.1643835616438	6	7	1	0	11.3025	8.716249999999999	14.265	7.23625	76.23125	0.32108749999999997	2.205710466089829	243.625	2.07	0.0625	19297402	0.21125000000000002	-2.48	0.11875	-0.04000000000000003	0.2966662836680926	-0.87375	1423245.75	4.252058390171185	0.4787020238361198	-2.153137950200454	-0.1911289362452964	-0.22689339698452804	8.706082191780823	6.89558904109589	11.138219178082192	5.702328767123288	81.88271232876713	0.20393397260273974	3.336082191780822	192.5095890410959	4.849424657534247	0.11868493150684932	9291116.939961473	0.5552328767123288	0.06643835616438357	0.611013698630137	0.47186301369863015	-0.012000000000000004	0.455041095890411	-401215.09589041094	1.4814927449862185	0.43053970977764205	71.10000000000001	4.7	-3.92	75.8	67	3	30.1	187	0	8.3	15.2	1.128	0.29	5.44	6.5	39.266666666666666	2.3333333333333335	-4.21	42.108333333333334	109.16666666666667	70	34.78333333333334	106.11666666666667	5.166666666666667	5.516666666666667	11.616666666666667	0.9889166666666667	0.2025	5.668333333333334	1030	232	FALSE	FALSE	53.61583	-132.01583	160	160	6	24	24	2014	7	Cfb	Temperate	92.91275922763725	4.238550711499297	NE05_365
CAN|NE05_365|Naikoon	Canada	NA	Nearctic	5. Wetlands (inland)	39	53.61583	-132.01583	2014-06-24	2014-07-03	0	723.1	846	660	742.1643835616438	6	7	1	0	12.264	10.215	14.85	9.778	84.905	0.21445999999999998	2.4545898204195407	162.5	4.525	0.149	15592482	-0.177	4.901	0.246	-0.739	0.7422857227231017	1.9669999999999999	-1701421.3	2.8361600344907854	-2.025983572998666	1.3857856069561383	-0.6260349129163207	0.3988337773664763	8.706082191780823	6.89558904109589	11.138219178082192	5.702328767123288	81.88271232876713	0.20393397260273974	3.336082191780822	192.5095890410959	4.849424657534247	0.11868493150684932	9291116.939961473	0.5552328767123288	0.06643835616438357	0.611013698630137	0.47186301369863015	-0.012000000000000004	0.455041095890411	-401215.09589041094	1.4814927449862185	0.43053970977764205	71.25000000000001	5.09	-3.653	76.31	67.3	3	28.03	179.92000000000002	0	9.110000000000001	16.01	1.2021	0.299	5.275	6.5	39.266666666666666	2.3333333333333335	-4.21	42.108333333333334	109.16666666666667	70	34.78333333333334	106.11666666666667	5.166666666666667	5.516666666666667	11.616666666666667	0.9889166666666667	0.2025	5.668333333333334	1211	249	FALSE	FALSE	53.61583	-132.01583	175	175	6	26	26	2014	9	Cfb	Temperate	94.7373682828889	4.042871069161182	NE05_365
CAN|NE05_365|Naikoon	Canada	NA	Nearctic	5. Wetlands (inland)	39	53.61583	-132.01583	2014-07-13	2014-07-31	0	746.7894736842105	846	660	742.1643835616438	6	7	1	0	14.476315789473684	12.116842105263158	17.567894736842106	11.303684210526315	81.53947368421052	0.30607368421052633	1.0275863082658334	232.52631578947367	4.219473684210526	0.11947368421052632	16693961.789473685	0.5684210526315789	0.5678947368421052	0.6063157894736843	0.43526315789473685	0.40772547330588693	1.7894736842105263	569501.5789473684	4.058349808058393	-0.8613503613249164	-0.5603652166050641	-0.2987483655209958	0.27746977435577197	8.706082191780823	6.89558904109589	11.138219178082192	5.702328767123288	81.88271232876713	0.20393397260273974	3.336082191780822	192.5095890410959	4.849424657534247	0.11868493150684932	9291116.939961473	0.5552328767123288	0.06643835616438357	0.611013698630137	0.47186301369863015	-0.012000000000000004	0.455041095890411	-401215.09589041094	1.4814927449862185	0.43053970977764205	71.60000000000001	6	-3.03	77.5	68	3	23.200000000000003	163.4	0	11	17.900000000000002	1.375	0.32	4.89	6.5	39.266666666666666	2.3333333333333335	-4.21	42.108333333333334	109.16666666666667	70	34.78333333333334	106.11666666666667	5.166666666666667	5.516666666666667	11.616666666666667	0.9889166666666667	0.2025	5.668333333333334	3125	411	FALSE	FALSE	53.61583	-132.01583	194	194	7	28	28	2014	18	Cfb	Temperate	126.42132536921244	3.572523639452055	NE05_365
CAN|NE05_365|Naikoon	Canada	NA	Nearctic	5. Wetlands (inland)	39	53.61583	-132.01583	2014-08-08	2014-08-15	0	757	846	660	742.1643835616438	6	7	1	0	16.07125	13.803749999999999	18.8525	13.83	86.7	0.245025	1.577113080035062	224	3.41375	0.1025	13924735.25	1.29	5.046250000000001	1.45625	0.6799999999999999	1.0078904419826142	1.1437499999999998	-1680293.875	3.909537524467298	-1.5645816270999366	0.19841874749880523	-0.6208255276836588	0.7939891732361444	8.706082191780823	6.89558904109589	11.138219178082192	5.702328767123288	81.88271232876713	0.20393397260273974	3.336082191780822	192.5095890410959	4.849424657534247	0.11868493150684932	9291116.939961473	0.5552328767123288	0.06643835616438357	0.611013698630137	0.47186301369863015	-0.012000000000000004	0.455041095890411	-401215.09589041094	1.4814927449862185	0.43053970977764205	58.400000000000006	16.400000000000002	-2.98	74.8	51	3	12.8	158.5	0	12	19.3	1.481	0.35000000000000003	4.03	6.5	39.266666666666666	2.3333333333333335	-4.21	42.108333333333334	109.16666666666667	70	34.78333333333334	106.11666666666667	5.166666666666667	5.516666666666667	11.616666666666667	0.9889166666666667	0.2025	5.668333333333334	1078	309	FALSE	FALSE	53.61583	-132.01583	220	220	8	32	32	2014	7	Cfb	Temperate	144.49763006185705	6.08530025177925	NE05_365
USA|NE12_422|ResMed	United States	NA	Nearctic	14. Artificial - Terrestrial	112	32.826258	-117.134427	2015-03-13	2015-03-20	0	0	0	0	0	36	32	340.6	63	20.18875	14.26375	27.20375	7.3825	47.29875	1.328025	0.08483354445813603	131.625	0.01625	0.0025	21898923.5703125	6.175	-27.5675	4.26375	8.41125	0.1821818454448803	-1.2475	1343795	2.297289627937536	0.06108478425881527	0.058867473169693096	-0.17887838235450654	0.03453620036913755	18.111616438356165	13.998958904109589	23.29367123287671	11.578794520547945	66.80397260273972	0.7064057534246575	1.9526027397260275	224.6931506849315	0.5844931506849315	0.02010958904109589	20174816.446949914	1.5064931506849315	-4.816931506849315	1.2727671232876712	1.7912054794520549	-0.010684931506849316	-0.22835616438356166	-296830.1095890411	1.2778535813278358	0.09800006080212086	28.5	84.10000000000001	-3.11	112.6	24	1	28.8	206.3	0	13.1	24	1.247	1.01	2.42	6.5	17.308333333333334	97.03333333333333	-2.35	114.35833333333333	14.083333333333334	0.6666666666666666	21.616666666666667	202.03333333333333	0	14.583333333333334	24.208333333333332	1.3665	1.0308333333333333	2.7	207	108	FALSE	FALSE	32.826258	-117.134427	72	72	3	11	11	2015	7	BSk	Dry	90.39954372788675	8.082546769279164	NE12_422
USA|NE12_422|ResMed	United States	NA	Nearctic	14. Artificial - Terrestrial	112	32.826258	-117.134427	2014-02-12	2014-02-21	0	0	0	0	0	36	32	336.2	63	15.931	10.323	22.637	7.593	58.874	0.76843	0.7974029363179491	228.5	0.001	0.004	17490390.8	3.2319999999999998	-14.391	1.567	5.08	0.5055250568374576	-2.541	2561630.6	3.988077340807043	0.666407861994175	-0.43789496950848816	-0.49177418460131056	0.11710565507365954	18.264986301369863	14.001397260273972	23.595013698630137	11.460630136986302	66.51008219178082	0.7367465753424658	1.9479178082191781	235.97808219178083	0.5455342465753424	0.015808219178082193	20735407.772838186	1.6599726027397261	-5.1107945205479455	1.2748767123287672	2.0927671232876714	-0.016082191780821917	-0.2674246575342466	263761.21369863016	1.2622266972473022	0.07115381542124696	31	41.5	-3.92	72.5	32	2	5.4	152.3	0	11.1	20.9	1.063	0.84	2.21	6.5	13.791666666666668	102.15833333333333	-3.7425	115.95833333333333	19.083333333333332	1	9.191666666666668	205.75	0	14.991666666666667	24.4	1.3845	1.0408333333333333	2.6725	230	69	FALSE	FALSE	32.826258	-117.134427	43	43	2	7	7	2014	9	BSk	Dry	33.05332060048196	3.1743694342018607	NE12_422
USA|NE12_422|ResMed	United States	NA	Nearctic	14. Artificial - Terrestrial	112	32.826258	-117.134427	2014-02-28	2014-03-07	0	0	0	0	0	36	32	336.2	63	14.24875	11.86125	17.90125	12.15125	87.19624999999999	0.20706249999999998	1.6008555332139314	253.25	6.4025	0.095	15323240.260253906	1.30125	12.0325	2.6925	0.36124999999999996	0.9059976088527285	4.30625	-2005899.625	4.420046330675639	-1.1396310904832037	-1.1242683913664586	-0.8936541122803054	-0.1490436005045532	18.264986301369863	14.001397260273972	23.595013698630137	11.460630136986302	66.51008219178082	0.7367465753424658	1.9479178082191781	235.97808219178083	0.5455342465753424	0.015808219178082193	20735407.772838186	1.6599726027397261	-5.1107945205479455	1.2748767123287672	2.0927671232876714	-0.016082191780821917	-0.2674246575342466	263761.21369863016	1.2622266972473022	0.07115381542124696	30.300000000000004	72.2125	-4.1125	102.5125	32	2	5.312500000000001	200.25	0	12.5875	21.6	1.1881249999999999	0.84	2.58625	6.5	13.791666666666668	102.15833333333333	-3.7425	115.95833333333333	19.083333333333332	1	9.191666666666668	205.75	0	14.991666666666667	24.4	1.3845	1.0408333333333333	2.6725	59	33	FALSE	FALSE	32.826258	-117.134427	59	59	2	9	9	2014	7	BSk	Dry	30.10217252636062	5.227504713714101	NE12_422
USA|NE12_422|ResMed	United States	NA	Nearctic	14. Artificial - Terrestrial	112	32.826258	-117.134427	2014-03-07	2014-03-14	0	0	0	0	0	36	32	336.2	63	15.87875	10.8275	22.115000000000002	9.7175	67.93	0.5942625	0.3427165998987261	196.125	0.030000000000000002	0.01125	21293611.6796875	2.2875	-6.4725	1.31125	3.62625	0.23179365369865537	-1.2662499999999999	1881274.75	3.4230269954738786	0.11734229571424276	-0.32200225695273427	0.09261128827838558	0.21248869894276715	18.264986301369863	14.001397260273972	23.595013698630137	11.460630136986302	66.51008219178082	0.7367465753424658	1.9479178082191781	235.97808219178083	0.5455342465753424	0.015808219178082193	20735407.772838186	1.6599726027397261	-5.1107945205479455	1.2748767123287672	2.0927671232876714	-0.016082191780821917	-0.2674246575342466	263761.21369863016	1.2622266972473022	0.07115381542124696	30.200000000000003	76.60000000000001	-4.14	106.8	32	2	5.300000000000001	207.1	0	12.8	21.700000000000003	1.206	0.84	2.64	6.5	13.791666666666668	102.15833333333333	-3.7425	115.95833333333333	19.083333333333332	1	9.191666666666668	205.75	0	14.991666666666667	24.4	1.3845	1.0408333333333333	2.6725	143	53	FALSE	FALSE	32.826258	-117.134427	66	66	3	10	10	2014	7	BSk	Dry	30.022958179597303	3.5504881627980747	NE12_422
